user_id,group,content_segment,event,day_since_start
492,test,All,renew,30
493,control,Music,add_to_playlist,3
493,control,Music,add_to_playlist,5
493,control,Music,add_to_playlist,6
493,control,All,purchase_quarterly,12
493,control,Music,add_to_playlist,15
493,control,Music,add_to_playlist,21
493,control,All,start_premium_trial,23
493,control,Music,add_to_playlist,29
493,control,All,cancel,30
494,test,Music,add_to_playlist,7
494,test,All,start_premium_trial,10
494,test,All,purchase_monthly,11
494,test,Music,add_to_playlist,30
494,test,All,renew,30
495,control,Music,add_to_playlist,2
495,control,All,start_premium_trial,4
495,control,All,purchase_quarterly,4
495,control,Music,add_to_playlist,8
495,control,Music,add_to_playlist,12
495,control,Music,add_to_playlist,16
495,control,Music,add_to_playlist,22
495,control,Music,add_to_playlist,23
495,control,Music,add_to_playlist,29
495,control,All,cancel,30
496,test,All,start_premium_trial,5
496,test,All,purchase_quarterly,5
496,test,Music,add_to_playlist,10
496,test,Music,add_to_playlist,26
496,test,Music,add_to_playlist,28
496,test,All,renew,30
497,test,All,start_premium_trial,6
497,test,All,purchase_monthly,6
497,test,Music,add_to_playlist,15
497,test,Music,add_to_playlist,26
497,test,All,cancel,30
498,test,Music,add_to_playlist,12
498,test,Music,add_to_playlist,19
498,test,Music,add_to_playlist,25
499,control,Podcast,add_to_playlist,3
499,control,All,start_premium_trial,7
499,control,All,purchase_quarterly,11
499,control,All,renew,30
500,control,All,start_premium_trial,10
500,control,All,purchase_monthly,11
500,control,Music,add_to_playlist,21
500,control,All,cancel,30
501,test,Podcast,add_to_playlist,2
501,test,Podcast,add_to_playlist,13
501,test,Podcast,add_to_playlist,14
501,test,All,start_premium_trial,21
501,test,All,purchase_monthly,21
501,test,All,renew,30
502,control,All,start_premium_trial,4
502,control,All,purchase_monthly,5
502,control,Music,add_to_playlist,9
502,control,Music,add_to_playlist,18
502,control,Music,add_to_playlist,19
502,control,Music,add_to_playlist,29
502,control,Music,add_to_playlist,30
502,control,All,cancel,30
503,test,All,start_premium_trial,14
503,test,All,purchase_monthly,14
503,test,Music,add_to_playlist,22
503,test,All,renew,30
504,test,Mix,add_to_playlist,10
504,test,All,start_premium_trial,16
504,test,All,purchase_quarterly,19
504,test,Mix,add_to_playlist,28
504,test,All,renew,30
505,test,All,start_premium_trial,5
505,test,Music,add_to_playlist,7
505,test,All,purchase_quarterly,8
505,test,Music,add_to_playlist,15
505,test,Music,add_to_playlist,23
505,test,Music,add_to_playlist,29
505,test,Music,add_to_playlist,30
505,test,All,renew,30
506,control,All,start_premium_trial,4
506,control,All,purchase_monthly,4
506,control,All,renew,30
507,test,Podcast,add_to_playlist,3
507,test,Podcast,add_to_playlist,4
507,test,All,start_premium_trial,9
507,test,All,purchase_quarterly,9
507,test,Podcast,add_to_playlist,11
507,test,Podcast,add_to_playlist,13
507,test,Podcast,add_to_playlist,18
507,test,Podcast,add_to_playlist,25
507,test,Podcast,add_to_playlist,28
507,test,Podcast,add_to_playlist,29
507,test,Podcast,add_to_playlist,30
507,test,All,cancel,30
508,test,Music,add_to_playlist,5
508,test,All,purchase_monthly,6
508,test,Music,add_to_playlist,10
508,test,All,renew,30
509,test,Podcast,add_to_playlist,3
509,test,All,start_premium_trial,5
509,test,All,purchase_monthly,5
509,test,Podcast,add_to_playlist,9
509,test,Podcast,add_to_playlist,15
509,test,Podcast,add_to_playlist,16
509,test,Podcast,add_to_playlist,17
509,test,Podcast,add_to_playlist,20
509,test,All,cancel,30
510,test,All,start_premium_trial,3
510,test,All,purchase_quarterly,3
510,test,Music,add_to_playlist,10
510,test,Music,add_to_playlist,12
510,test,Music,add_to_playlist,14
510,test,Music,add_to_playlist,20
510,test,All,renew,30
511,test,Music,add_to_playlist,1
511,test,All,start_premium_trial,6
511,test,All,purchase_monthly,6
511,test,Music,add_to_playlist,8
511,test,Music,add_to_playlist,10
511,test,Music,add_to_playlist,21
511,test,Music,add_to_playlist,24
511,test,All,renew,30
512,control,Music,add_to_playlist,9
512,control,Music,add_to_playlist,16
512,control,Music,add_to_playlist,27
512,control,All,start_premium_trial,28
512,control,All,purchase_annual,29
512,control,All,renew,30
513,control,All,start_premium_trial,11
513,control,All,purchase_quarterly,11
513,control,Music,add_to_playlist,23
513,control,All,cancel,30
514,test,All,start_premium_trial,5
514,test,All,purchase_monthly,5
514,test,Mix,add_to_playlist,8
514,test,All,renew,30
515,test,All,start_premium_trial,9
515,test,All,purchase_quarterly,9
515,test,Mix,add_to_playlist,14
515,test,Mix,add_to_playlist,18
515,test,Mix,add_to_playlist,25
515,test,Mix,add_to_playlist,29
515,test,All,renew,30
516,control,All,start_premium_trial,15
516,control,Mix,add_to_playlist,16
516,control,All,purchase_quarterly,16
516,control,Mix,add_to_playlist,18
516,control,Mix,add_to_playlist,19
516,control,Mix,add_to_playlist,22
516,control,Mix,add_to_playlist,30
516,control,All,cancel,30
517,test,Music,add_to_playlist,3
517,test,Music,add_to_playlist,7
517,test,Music,add_to_playlist,9
517,test,Music,add_to_playlist,13
517,test,All,start_premium_trial,13
517,test,All,purchase_monthly,13
517,test,Music,add_to_playlist,23
517,test,All,cancel,30
518,control,All,start_premium_trial,8
518,control,All,purchase_annual,9
518,control,Music,add_to_playlist,12
518,control,Music,add_to_playlist,23
518,control,All,renew,30
519,test,Music,add_to_playlist,1
519,test,Music,add_to_playlist,5
519,test,All,purchase_monthly,20
519,test,All,start_premium_trial,25
519,test,All,renew,30
520,test,Music,add_to_playlist,7
520,test,Music,add_to_playlist,8
520,test,All,start_premium_trial,8
520,test,All,purchase_quarterly,8
520,test,Music,add_to_playlist,13
520,test,Music,add_to_playlist,21
520,test,Music,add_to_playlist,30
520,test,All,renew,30
521,test,Music,add_to_playlist,1
521,test,Music,add_to_playlist,13
521,test,Music,add_to_playlist,15
521,test,All,start_premium_trial,18
521,test,All,purchase_monthly,20
521,test,Music,add_to_playlist,24
521,test,All,renew,30
522,control,All,start_premium_trial,13
522,control,Music,add_to_playlist,14
522,control,All,purchase_monthly,14
522,control,Music,add_to_playlist,15
522,control,Music,add_to_playlist,28
522,control,All,renew,30
523,control,All,start_premium_trial,10
523,control,All,purchase_monthly,10
523,control,Music,add_to_playlist,16
523,control,Music,add_to_playlist,24
523,control,All,cancel,30
524,control,Music,add_to_playlist,5
524,control,Music,add_to_playlist,13
524,control,All,start_premium_trial,15
524,control,All,purchase_quarterly,15
524,control,Music,add_to_playlist,19
524,control,Music,add_to_playlist,20
524,control,Music,add_to_playlist,21
524,control,Music,add_to_playlist,22
524,control,Music,add_to_playlist,24
524,control,Music,add_to_playlist,30
524,control,All,renew,30
525,control,Music,add_to_playlist,11
525,control,All,purchase_quarterly,12
525,control,Music,add_to_playlist,21
525,control,Music,add_to_playlist,22
525,control,All,start_premium_trial,30
525,control,All,renew,30
526,test,Music,add_to_playlist,2
526,test,All,start_premium_trial,2
526,test,All,purchase_quarterly,2
526,test,Music,add_to_playlist,13
526,test,All,renew,30
527,control,Music,add_to_playlist,6
527,control,Music,add_to_playlist,8
527,control,Music,add_to_playlist,20
527,control,Music,add_to_playlist,29
528,control,Mix,add_to_playlist,5
528,control,All,start_premium_trial,5
528,control,All,purchase_monthly,5
528,control,Mix,add_to_playlist,7
528,control,Mix,add_to_playlist,16
528,control,Mix,add_to_playlist,21
528,control,All,renew,30
529,test,Music,add_to_playlist,2
529,test,All,start_premium_trial,4
529,test,All,purchase_monthly,6
529,test,Music,add_to_playlist,27
529,test,All,renew,30
530,test,All,purchase_monthly,1
530,test,Music,add_to_playlist,6
530,test,Music,add_to_playlist,14
530,test,Music,add_to_playlist,16
530,test,All,start_premium_trial,24
530,test,All,renew,30
531,test,Music,add_to_playlist,6
531,test,All,start_premium_trial,25
531,test,All,purchase_monthly,25
531,test,All,cancel,30
532,control,All,start_premium_trial,29
532,control,All,purchase_monthly,30
532,control,All,renew,30
533,test,All,purchase_quarterly,2
533,test,Podcast,add_to_playlist,12
533,test,All,start_premium_trial,15
533,test,Podcast,add_to_playlist,23
533,test,Podcast,add_to_playlist,29
533,test,All,renew,30
534,test,Podcast,add_to_playlist,9
534,test,All,start_premium_trial,14
534,test,Podcast,add_to_playlist,15
534,test,All,purchase_monthly,15
534,test,Podcast,add_to_playlist,22
534,test,Podcast,add_to_playlist,25
534,test,Podcast,add_to_playlist,30
534,test,All,renew,30
535,control,Music,add_to_playlist,2
535,control,All,start_premium_trial,6
535,control,All,purchase_annual,6
535,control,Music,add_to_playlist,17
535,control,Music,add_to_playlist,24
535,control,Music,add_to_playlist,25
535,control,Music,add_to_playlist,30
535,control,All,renew,30
536,control,Music,add_to_playlist,1
536,control,All,start_premium_trial,3
536,control,All,purchase_monthly,4
536,control,Music,add_to_playlist,10
536,control,Music,add_to_playlist,28
536,control,All,renew,30
537,control,All,start_premium_trial,15
537,control,All,purchase_annual,16
537,control,Music,add_to_playlist,21
537,control,Music,add_to_playlist,27
537,control,All,renew,30
538,test,All,purchase_monthly,19
538,test,All,renew,30
539,test,All,start_premium_trial,10
539,test,All,purchase_monthly,10
539,test,Music,add_to_playlist,24
539,test,All,renew,30
540,control,All,start_premium_trial,2
540,control,All,purchase_monthly,3
540,control,Music,add_to_playlist,17
540,control,Music,add_to_playlist,24
540,control,All,renew,30
541,control,All,purchase_monthly,1
541,control,All,renew,30
542,control,Music,add_to_playlist,5
542,control,All,start_premium_trial,25
542,control,All,purchase_monthly,25
542,control,Music,add_to_playlist,26
542,control,All,renew,30
543,control,Music,add_to_playlist,8
543,control,All,start_premium_trial,20
543,control,Music,add_to_playlist,21
543,control,All,purchase_annual,21
543,control,All,renew,30
544,control,Music,add_to_playlist,2
544,control,Music,add_to_playlist,14
544,control,All,start_premium_trial,17
544,control,All,purchase_quarterly,18
544,control,All,renew,30
545,control,Music,add_to_playlist,7
545,control,All,start_premium_trial,11
545,control,All,purchase_monthly,11
545,control,Music,add_to_playlist,12
545,control,Music,add_to_playlist,20
545,control,All,renew,30
546,test,Music,add_to_playlist,4
547,test,Music,add_to_playlist,3
547,test,Music,add_to_playlist,5
547,test,Music,add_to_playlist,14
547,test,Music,add_to_playlist,22
548,control,Music,add_to_playlist,16
548,control,Music,add_to_playlist,21
548,control,Music,add_to_playlist,26
548,control,All,start_premium_trial,26
548,control,All,purchase_monthly,26
548,control,All,renew,30
549,control,All,start_premium_trial,5
549,control,All,purchase_monthly,5
549,control,Music,add_to_playlist,8
549,control,All,renew,30
550,test,All,start_premium_trial,6
550,test,All,purchase_annual,7
550,test,Mix,add_to_playlist,9
550,test,Mix,add_to_playlist,22
550,test,Mix,add_to_playlist,25
550,test,Mix,add_to_playlist,26
550,test,Mix,add_to_playlist,30
550,test,All,renew,30
551,control,Music,add_to_playlist,6
551,control,All,purchase_quarterly,24
551,control,Music,add_to_playlist,29
551,control,All,renew,30
552,test,All,start_premium_trial,8
552,test,All,purchase_monthly,9
552,test,Music,add_to_playlist,11
552,test,Music,add_to_playlist,17
552,test,All,renew,30
553,test,Music,add_to_playlist,8
553,test,Music,add_to_playlist,13
553,test,Music,add_to_playlist,19
553,test,Music,add_to_playlist,22
553,test,Music,add_to_playlist,25
553,test,All,start_premium_trial,26
553,test,Music,add_to_playlist,28
553,test,All,purchase_quarterly,28
553,test,All,renew,30
554,test,Music,add_to_playlist,10
554,test,Music,add_to_playlist,19
554,test,All,start_premium_trial,22
554,test,All,purchase_monthly,22
554,test,All,renew,30
555,test,Podcast,add_to_playlist,9
555,test,All,start_premium_trial,12
555,test,All,purchase_monthly,13
555,test,All,renew,30
556,test,All,start_premium_trial,4
556,test,All,purchase_monthly,4
556,test,Music,add_to_playlist,9
556,test,Music,add_to_playlist,28
556,test,All,renew,30
557,control,All,start_premium_trial,5
557,control,All,purchase_monthly,5
557,control,Podcast,add_to_playlist,23
557,control,Podcast,add_to_playlist,24
557,control,All,renew,30
558,test,Mix,add_to_playlist,3
558,test,All,start_premium_trial,12
558,test,All,purchase_monthly,12
558,test,Mix,add_to_playlist,13
558,test,All,renew,30
559,test,Music,add_to_playlist,9
559,test,Music,add_to_playlist,11
559,test,All,purchase_quarterly,11
559,test,Music,add_to_playlist,18
559,test,All,start_premium_trial,18
559,test,All,renew,30
560,control,Mix,add_to_playlist,4
560,control,Mix,add_to_playlist,10
560,control,Mix,add_to_playlist,18
560,control,All,start_premium_trial,19
560,control,All,purchase_monthly,20
560,control,All,renew,30
561,control,Music,add_to_playlist,10
561,control,Music,add_to_playlist,12
561,control,Music,add_to_playlist,20
562,test,All,start_premium_trial,26
562,test,All,purchase_monthly,26
562,test,All,renew,30
563,control,All,purchase_monthly,9
563,control,Mix,add_to_playlist,14
563,control,All,start_premium_trial,24
563,control,All,renew,30
564,control,Podcast,add_to_playlist,17
564,control,All,start_premium_trial,20
564,control,All,purchase_quarterly,20
564,control,Podcast,add_to_playlist,28
564,control,All,renew,30
565,control,All,purchase_monthly,2
565,control,All,start_premium_trial,9
565,control,Podcast,add_to_playlist,16
565,control,Podcast,add_to_playlist,19
565,control,Podcast,add_to_playlist,28
565,control,All,renew,30
566,test,Music,add_to_playlist,4
566,test,Music,add_to_playlist,5
566,test,Music,add_to_playlist,12
566,test,All,start_premium_trial,13
566,test,All,purchase_monthly,14
566,test,Music,add_to_playlist,15
566,test,Music,add_to_playlist,18
566,test,Music,add_to_playlist,24
566,test,Music,add_to_playlist,25
566,test,All,renew,30
567,control,Music,add_to_playlist,2
567,control,Music,add_to_playlist,4
567,control,All,start_premium_trial,4
567,control,All,purchase_monthly,4
567,control,Music,add_to_playlist,6
567,control,Music,add_to_playlist,18
567,control,Music,add_to_playlist,19
567,control,Music,add_to_playlist,20
567,control,Music,add_to_playlist,24
567,control,Music,add_to_playlist,26
567,control,All,renew,30
568,control,Music,add_to_playlist,6
568,control,All,start_premium_trial,18
568,control,All,purchase_monthly,18
568,control,Music,add_to_playlist,21
568,control,Music,add_to_playlist,26
568,control,All,renew,30
569,test,Music,add_to_playlist,6
569,test,Music,add_to_playlist,8
569,test,Music,add_to_playlist,13
569,test,Music,add_to_playlist,29
569,test,Music,add_to_playlist,30
570,control,All,start_premium_trial,6
570,control,All,purchase_quarterly,6
570,control,Podcast,add_to_playlist,22
570,control,Podcast,add_to_playlist,29
570,control,All,renew,30
571,test,Podcast,add_to_playlist,2
571,test,All,start_premium_trial,17
571,test,All,purchase_annual,17
571,test,Podcast,add_to_playlist,25
571,test,Podcast,add_to_playlist,27
571,test,All,renew,30
572,control,Music,add_to_playlist,4
572,control,All,start_premium_trial,6
572,control,All,purchase_monthly,7
572,control,Music,add_to_playlist,13
572,control,All,renew,30
573,test,Mix,add_to_playlist,3
573,test,All,start_premium_trial,4
573,test,All,purchase_monthly,4
573,test,Mix,add_to_playlist,6
573,test,Mix,add_to_playlist,17
573,test,Mix,add_to_playlist,25
573,test,All,renew,30
574,test,Music,add_to_playlist,2
574,test,Music,add_to_playlist,3
574,test,Music,add_to_playlist,6
574,test,Music,add_to_playlist,8
574,test,Music,add_to_playlist,13
574,test,Music,add_to_playlist,17
574,test,All,start_premium_trial,25
574,test,All,purchase_monthly,25
574,test,Music,add_to_playlist,28
574,test,All,cancel,30
575,test,Music,add_to_playlist,5
575,test,All,start_premium_trial,6
575,test,Music,add_to_playlist,8
575,test,All,purchase_monthly,8
575,test,Music,add_to_playlist,24
575,test,All,renew,30
576,test,All,start_premium_trial,4
576,test,All,purchase_quarterly,4
576,test,Podcast,add_to_playlist,11
576,test,All,cancel,30
577,control,Mix,add_to_playlist,3
577,control,All,start_premium_trial,14
577,control,All,purchase_monthly,14
577,control,Mix,add_to_playlist,16
577,control,Mix,add_to_playlist,23
577,control,Mix,add_to_playlist,27
577,control,All,renew,30
578,control,All,start_premium_trial,2
578,control,All,purchase_monthly,2
578,control,Music,add_to_playlist,3
578,control,Music,add_to_playlist,5
578,control,Music,add_to_playlist,7
578,control,Music,add_to_playlist,8
578,control,Music,add_to_playlist,17
578,control,Music,add_to_playlist,22
578,control,Music,add_to_playlist,23
578,control,All,renew,30
579,test,All,start_premium_trial,9
579,test,All,purchase_monthly,12
579,test,Mix,add_to_playlist,22
579,test,Mix,add_to_playlist,26
579,test,Mix,add_to_playlist,27
579,test,All,renew,30
580,control,Music,add_to_playlist,4
580,control,All,start_premium_trial,8
580,control,All,purchase_monthly,8
580,control,Music,add_to_playlist,28
580,control,All,renew,30
581,control,All,start_premium_trial,4
581,control,Podcast,add_to_playlist,7
581,control,Podcast,add_to_playlist,9
581,control,All,purchase_monthly,10
581,control,Podcast,add_to_playlist,15
581,control,Podcast,add_to_playlist,24
581,control,Podcast,add_to_playlist,29
581,control,All,renew,30
582,control,Music,add_to_playlist,5
582,control,Music,add_to_playlist,7
583,control,Music,add_to_playlist,13
583,control,Music,add_to_playlist,24
583,control,All,start_premium_trial,28
583,control,All,purchase_monthly,28
583,control,All,renew,30
584,control,Music,add_to_playlist,4
584,control,All,start_premium_trial,5
584,control,All,purchase_quarterly,5
584,control,Music,add_to_playlist,6
584,control,Music,add_to_playlist,15
584,control,Music,add_to_playlist,28
584,control,All,renew,30
585,control,Podcast,add_to_playlist,2
585,control,Podcast,add_to_playlist,5
585,control,All,start_premium_trial,6
585,control,All,purchase_monthly,6
585,control,Podcast,add_to_playlist,11
585,control,Podcast,add_to_playlist,18
585,control,All,renew,30
586,test,All,start_premium_trial,1
586,test,All,purchase_monthly,1
586,test,Podcast,add_to_playlist,5
586,test,Podcast,add_to_playlist,15
586,test,Podcast,add_to_playlist,25
586,test,Podcast,add_to_playlist,27
586,test,All,renew,30
587,test,Music,add_to_playlist,5
587,test,All,start_premium_trial,9
587,test,All,purchase_monthly,10
587,test,Music,add_to_playlist,17
587,test,Music,add_to_playlist,22
587,test,Music,add_to_playlist,23
587,test,Music,add_to_playlist,24
587,test,Music,add_to_playlist,26
587,test,Music,add_to_playlist,28
587,test,Music,add_to_playlist,29
587,test,All,renew,30
588,test,Music,add_to_playlist,2
588,test,Music,add_to_playlist,4
588,test,All,start_premium_trial,4
588,test,All,purchase_monthly,5
588,test,Music,add_to_playlist,8
588,test,Music,add_to_playlist,28
588,test,All,cancel,30
589,test,All,start_premium_trial,8
589,test,All,purchase_quarterly,10
589,test,Podcast,add_to_playlist,20
589,test,All,cancel,30
590,test,All,start_premium_trial,17
590,test,All,purchase_monthly,19
590,test,Music,add_to_playlist,27
590,test,All,cancel,30
591,test,All,start_premium_trial,5
591,test,All,purchase_monthly,5
591,test,Music,add_to_playlist,13
591,test,Music,add_to_playlist,21
591,test,Music,add_to_playlist,23
591,test,Music,add_to_playlist,30
591,test,All,renew,30
592,test,Podcast,add_to_playlist,6
592,test,Podcast,add_to_playlist,11
592,test,All,start_premium_trial,11
592,test,All,purchase_monthly,11
592,test,Podcast,add_to_playlist,21
592,test,Podcast,add_to_playlist,29
592,test,All,renew,30
593,test,All,purchase_monthly,1
593,test,Mix,add_to_playlist,3
593,test,Mix,add_to_playlist,6
593,test,All,start_premium_trial,9
593,test,Mix,add_to_playlist,11
593,test,All,renew,30
594,test,Music,add_to_playlist,4
594,test,All,start_premium_trial,5
594,test,All,purchase_monthly,5
594,test,Music,add_to_playlist,17
594,test,All,cancel,30
595,test,Mix,add_to_playlist,1
595,test,Mix,add_to_playlist,3
595,test,Mix,add_to_playlist,9
595,test,Mix,add_to_playlist,13
595,test,All,start_premium_trial,19
595,test,Mix,add_to_playlist,20
595,test,All,purchase_monthly,20
595,test,All,renew,30
596,control,Mix,add_to_playlist,9
596,control,Mix,add_to_playlist,12
596,control,Mix,add_to_playlist,16
596,control,All,start_premium_trial,16
596,control,All,purchase_monthly,18
596,control,Mix,add_to_playlist,21
596,control,All,cancel,30
597,test,Podcast,add_to_playlist,15
597,test,Podcast,add_to_playlist,27
598,control,Music,add_to_playlist,24
599,test,Music,add_to_playlist,9
599,test,Music,add_to_playlist,12
600,test,All,purchase_annual,1
600,test,All,start_premium_trial,3
600,test,Music,add_to_playlist,7
600,test,Music,add_to_playlist,23
600,test,All,cancel,30
601,control,Podcast,add_to_playlist,5
601,control,Podcast,add_to_playlist,16
601,control,All,start_premium_trial,24
601,control,All,purchase_quarterly,25
601,control,All,renew,30
602,test,Podcast,add_to_playlist,3
602,test,All,start_premium_trial,7
602,test,All,purchase_annual,11
602,test,Podcast,add_to_playlist,21
602,test,All,renew,30
603,test,Podcast,add_to_playlist,3
603,test,Podcast,add_to_playlist,4
603,test,Podcast,add_to_playlist,6
603,test,All,start_premium_trial,20
603,test,All,purchase_annual,25
603,test,Podcast,add_to_playlist,30
603,test,All,renew,30
604,control,Music,add_to_playlist,7
604,control,All,start_premium_trial,15
604,control,All,purchase_monthly,15
604,control,Music,add_to_playlist,19
604,control,Music,add_to_playlist,23
604,control,All,renew,30
605,control,All,start_premium_trial,4
605,control,All,purchase_monthly,5
605,control,Music,add_to_playlist,13
605,control,Music,add_to_playlist,23
605,control,Music,add_to_playlist,24
605,control,Music,add_to_playlist,28
605,control,All,renew,30
606,test,Music,add_to_playlist,1
606,test,All,start_premium_trial,27
606,test,All,purchase_monthly,27
606,test,Music,add_to_playlist,28
606,test,All,renew,30
607,test,Music,add_to_playlist,4
607,test,All,start_premium_trial,6
607,test,All,purchase_monthly,7
607,test,Music,add_to_playlist,9
607,test,Music,add_to_playlist,11
607,test,Music,add_to_playlist,13
607,test,All,renew,30
608,control,Mix,add_to_playlist,4
608,control,Mix,add_to_playlist,9
608,control,Mix,add_to_playlist,10
608,control,All,start_premium_trial,11
608,control,Mix,add_to_playlist,14
608,control,All,purchase_monthly,17
608,control,Mix,add_to_playlist,21
608,control,All,renew,30
609,test,Music,add_to_playlist,15
609,test,Music,add_to_playlist,24
609,test,Music,add_to_playlist,25
610,control,Music,add_to_playlist,10
611,test,All,start_premium_trial,10
611,test,All,purchase_quarterly,12
611,test,Music,add_to_playlist,13
611,test,All,renew,30
612,test,Podcast,add_to_playlist,2
612,test,Podcast,add_to_playlist,5
612,test,Podcast,add_to_playlist,20
612,test,All,start_premium_trial,23
612,test,All,purchase_monthly,23
612,test,Podcast,add_to_playlist,24
612,test,All,renew,30
613,test,Music,add_to_playlist,2
613,test,Music,add_to_playlist,7
613,test,All,purchase_monthly,7
613,test,Music,add_to_playlist,22
613,test,All,renew,30
614,test,Music,add_to_playlist,1
614,test,Music,add_to_playlist,9
614,test,All,start_premium_trial,12
614,test,All,purchase_monthly,12
614,test,Music,add_to_playlist,22
614,test,All,cancel,30
615,test,All,start_premium_trial,4
615,test,All,purchase_monthly,4
615,test,Podcast,add_to_playlist,11
615,test,All,cancel,30
616,control,All,start_premium_trial,2
616,control,All,purchase_monthly,2
616,control,Podcast,add_to_playlist,4
616,control,Podcast,add_to_playlist,8
616,control,Podcast,add_to_playlist,29
616,control,All,renew,30
617,control,Music,add_to_playlist,21
617,control,Music,add_to_playlist,22
617,control,Music,add_to_playlist,25
617,control,Music,add_to_playlist,27
618,control,Music,add_to_playlist,14
618,control,Music,add_to_playlist,20
618,control,Music,add_to_playlist,21
618,control,All,start_premium_trial,23
618,control,All,purchase_monthly,24
618,control,Music,add_to_playlist,29
618,control,All,cancel,30
619,test,All,start_premium_trial,1
619,test,All,purchase_monthly,1
619,test,Music,add_to_playlist,18
619,test,Music,add_to_playlist,21
619,test,Music,add_to_playlist,27
619,test,All,cancel,30
621,test,Music,add_to_playlist,1
621,test,All,start_premium_trial,20
621,test,All,purchase_monthly,23
621,test,All,renew,30
622,test,Music,add_to_playlist,4
622,test,Music,add_to_playlist,5
622,test,Music,add_to_playlist,9
622,test,All,start_premium_trial,12
622,test,All,purchase_monthly,12
622,test,Music,add_to_playlist,20
622,test,Music,add_to_playlist,21
622,test,All,cancel,30
623,control,Music,add_to_playlist,10
623,control,All,start_premium_trial,12
623,control,All,purchase_annual,12
623,control,Music,add_to_playlist,26
623,control,Music,add_to_playlist,27
623,control,Music,add_to_playlist,29
623,control,All,renew,30
624,control,Music,add_to_playlist,3
624,control,All,purchase_annual,6
624,control,Music,add_to_playlist,9
624,control,Music,add_to_playlist,12
624,control,Music,add_to_playlist,16
624,control,All,start_premium_trial,17
624,control,Music,add_to_playlist,18
624,control,Music,add_to_playlist,26
624,control,All,cancel,30
625,control,All,start_premium_trial,6
625,control,All,purchase_monthly,7
625,control,Music,add_to_playlist,25
625,control,Music,add_to_playlist,27
625,control,Music,add_to_playlist,28
625,control,All,renew,30
626,control,All,start_premium_trial,10
626,control,All,purchase_monthly,11
626,control,Music,add_to_playlist,21
626,control,Music,add_to_playlist,30
626,control,All,renew,30
627,test,All,purchase_quarterly,3
627,test,Podcast,add_to_playlist,5
627,test,Podcast,add_to_playlist,6
627,test,Podcast,add_to_playlist,8
627,test,Podcast,add_to_playlist,16
627,test,Podcast,add_to_playlist,22
627,test,Podcast,add_to_playlist,26
627,test,All,renew,30
628,test,Music,add_to_playlist,4
628,test,All,start_premium_trial,9
628,test,All,purchase_monthly,9
628,test,Music,add_to_playlist,24
628,test,All,renew,30
629,control,Music,add_to_playlist,3
629,control,Music,add_to_playlist,6
629,control,Music,add_to_playlist,7
629,control,All,start_premium_trial,20
629,control,Music,add_to_playlist,21
629,control,Music,add_to_playlist,22
629,control,All,purchase_monthly,22
629,control,Music,add_to_playlist,23
629,control,All,renew,30
630,test,All,start_premium_trial,15
630,test,All,purchase_monthly,15
630,test,Music,add_to_playlist,16
630,test,All,renew,30
631,test,Podcast,add_to_playlist,2
631,test,Podcast,add_to_playlist,4
631,test,Podcast,add_to_playlist,5
631,test,All,start_premium_trial,10
631,test,All,purchase_annual,10
631,test,Podcast,add_to_playlist,13
631,test,Podcast,add_to_playlist,24
631,test,All,renew,30
632,test,Music,add_to_playlist,16
632,test,Music,add_to_playlist,23
632,test,Music,add_to_playlist,29
633,control,Music,add_to_playlist,2
633,control,All,start_premium_trial,7
633,control,All,purchase_quarterly,8
633,control,Music,add_to_playlist,21
633,control,All,renew,30
634,control,Podcast,add_to_playlist,15
634,control,Podcast,add_to_playlist,27
635,control,All,start_premium_trial,3
635,control,Mix,add_to_playlist,4
635,control,All,purchase_monthly,4
635,control,Mix,add_to_playlist,6
635,control,Mix,add_to_playlist,12
635,control,Mix,add_to_playlist,24
635,control,All,renew,30
636,test,All,start_premium_trial,1
636,test,All,purchase_monthly,1
636,test,Music,add_to_playlist,8
636,test,Music,add_to_playlist,16
636,test,Music,add_to_playlist,30
636,test,All,cancel,30
637,test,All,start_premium_trial,1
637,test,All,purchase_quarterly,3
637,test,Music,add_to_playlist,8
637,test,Music,add_to_playlist,13
637,test,Music,add_to_playlist,26
637,test,Music,add_to_playlist,27
637,test,All,cancel,30
638,control,Podcast,add_to_playlist,3
638,control,All,start_premium_trial,3
638,control,All,purchase_monthly,5
638,control,Podcast,add_to_playlist,23
638,control,Podcast,add_to_playlist,26
638,control,Podcast,add_to_playlist,28
638,control,All,renew,30
639,test,All,start_premium_trial,9
639,test,All,purchase_quarterly,10
639,test,Music,add_to_playlist,21
639,test,All,renew,30
640,control,All,start_premium_trial,1
640,control,All,purchase_monthly,1
640,control,Music,add_to_playlist,16
640,control,Music,add_to_playlist,18
640,control,Music,add_to_playlist,22
640,control,All,renew,30
641,control,Podcast,add_to_playlist,2
641,control,Podcast,add_to_playlist,3
641,control,Podcast,add_to_playlist,19
641,control,Podcast,add_to_playlist,20
641,control,All,start_premium_trial,21
641,control,All,purchase_quarterly,25
641,control,Podcast,add_to_playlist,27
641,control,Podcast,add_to_playlist,28
641,control,All,cancel,30
642,test,Podcast,add_to_playlist,11
642,test,Podcast,add_to_playlist,12
642,test,Podcast,add_to_playlist,17
642,test,Podcast,add_to_playlist,20
642,test,All,start_premium_trial,21
642,test,All,purchase_monthly,21
642,test,All,renew,30
643,test,All,start_premium_trial,25
643,test,All,purchase_quarterly,25
643,test,All,renew,30
